Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Sub_Category,Product_Name,Quantity,Price,Discount,Payment_Mode,Shipping_Cost,Cost_Price
1026,2023/09/23,7746,Sneha Iyer,West,Mumbai,Clothing,Jeans,Jeans - Model 969,5,3021,17,Credit Card,225,1657.3
1027,2023/10/21,1920,Sneha Verma,South,Hyderabad,Electronics,Headphones,Headphones - Model 135,1,65054,3,Credit Card,266,50602.36
1028,2023/12/25,3349,Karan Mehta,North,Delhi,Electronics,Headphones,Headphones - Model 407,3,14079,23,UPI,103,9616.65
1029,2023/06/06,9334,Rohan Gupta,West,Mumbai,Sports,Fitness Equipment,Fitness Equipment - Model 994,3,13416,27,COD,259,9510.51
1030,2023/08/13,7621,Sneha Nair,North,Jaipur,Clothing,Jeans,Jeans - Model 322,1,2660,9,COD,267,2035.01
1031,2022/03/02,4779,Vivaan Verma,North,Jaipur,Sports,Cycling,Cycling - Model 429,2,22927,8,Debit Card,120,15489.91
1032,2023/10/13,1665,Neha Iyer,West,Surat,Home,Kitchenware,Kitchenware - Model 293,2,9326,10,COD,314,4778.83
1033,2022/01/23,4865,Vivaan Nair,North,Amritsar,Electronics,Smartwatch,Smartwatch - Model 513,4,67027,22,Credit Card,344,47546.78
1034,2023/03/01,6644,Aarav Iyer,West,Mumbai,Clothing,Shirt,Shirt - Model 325,2,3554,16,Debit Card,189,2378.55
1035,2022/06/16,8995,Neha Patel,South,Kochi,Sports,Shoes,Shoes - Model 995,2,23560,10,UPI,334,19981.77
1036,2023/08/08,6442,Priya Nair,East,Ranchi,Sports,Cricket Gear,Cricket Gear - Model 318,4,9383,12,COD,184,6828.42
1037,2022/04/15,7968,Karan Mehta,East,Bhubaneswar,Clothing,Jeans,Jeans - Model 174,1,4600,3,Debit Card,163,4090.74
1038,2022/01/13,5951,Ishita Verma,East,Guwahati,Sports,Cricket Gear,Cricket Gear - Model 909,5,24735,19,COD,409,13473.29
1039,2022/06/15,2396,Ishita Kapoor,North,Chandigarh,Clothing,Shirt,Shirt - Model 125,2,3178,28,UPI,432,2852.36
1040,2022/07/12,2007,Vivaan Iyer,East,Kolkata,Beauty,Makeup,Makeup - Model 443,1,3193,17,Credit Card,193,2157.81
1041,2023/10/12,4149,Rohan Patel,South,Chennai,Home,Kitchenware,Kitchenware - Model 978,1,6215,2,UPI,419,3357.53
1042,2023/09/11,9568,Sneha Nair,East,Bhubaneswar,Clothing,Jeans,Jeans - Model 678,1,1510,27,COD,238,937.63
1043,2022/10/29,3951,Aarav Gupta,East,Patna,Beauty,Haircare,Haircare - Model 552,3,3584,19,Debit Card,179,3134.75
1044,2023/12/10,1011,Aarav Singh,South,Hyderabad,Beauty,Haircare,Haircare - Model 314,4,3001,27,Credit Card,344,1636.93
1045,2022/12/26,1949,Priya Mehta,South,Coimbatore,Electronics,Laptop,Laptop - Model 272,5,51929,7,UPI,52,28718.9
1046,2022/12/31,2220,Karan Gupta,North,Delhi,Electronics,Laptop,Laptop - Model 146,2,66608,14,Credit Card,107,55632.38
1047,2022/01/21,2555,Karan Reddy,South,Kochi,Clothing,Shirt,Shirt - Model 473,3,2567,21,COD,137,2228.04
1048,2022/06/09,5928,Ananya Patel,West,Mumbai,Sports,Fitness Equipment,Fitness Equipment - Model 977,1,7786,28,COD,309,6529.24
1049,2022/08/17,6206,Vivaan Nair,South,Bangalore,Home,Bedding,Bedding - Model 415,5,18790,22,Debit Card,469,9495.21
1050,2022/12/07,8716,Aditya Iyer,West,Mumbai,Electronics,Smartwatch,Smartwatch - Model 476,4,6482,12,Credit Card,147,5276.16
1051,2023/10/30,4891,Neha Sharma,South,Bangalore,Electronics,Headphones,Headphones - Model 104,4,45822,7,Credit Card,459,25503.93
1052,2023/08/23,4893,Priya Sharma,West,Surat,Beauty,Fragrance,Fragrance - Model 941,3,2515,3,Credit Card,213,1985.39
1053,2023/10/08,8171,Neha Patel,West,Pune,Clothing,Kurti,Kurti - Model 921,4,3205,17,UPI,367,2221.14
1054,2023/09/09,6598,Rohan Sharma,North,Chandigarh,Beauty,Fragrance,Fragrance - Model 263,4,4748,6,UPI,484,2826.23
1055,2023/07/05,1316,Priya Sharma,West,Mumbai,Sports,Cricket Gear,Cricket Gear - Model 888,4,15625,4,Debit Card,53,10883.99
1056,2022/05/18,2465,Sneha Iyer,South,Bangalore,Electronics,Smartwatch,Smartwatch - Model 767,2,57795,25,Debit Card,376,33046.65
1057,2023/07/11,1562,Aditya Verma,East,Patna,Beauty,Skincare,Skincare - Model 636,4,2855,10,Credit Card,229,2228.37
1058,2022/09/14,8819,Aarav Singh,East,Guwahati,Clothing,Kurti,Kurti - Model 427,2,2570,21,Debit Card,362,2041.19
1059,2023/12/30,1873,Rohan Sharma,East,Guwahati,Sports,Cycling,Cycling - Model 240,5,5847,29,COD,112,4767.4
1060,2022/10/24,7818,Rohan Reddy,West,Jaipur,Home,Furniture,Furniture - Model 198,1,14798,5,UPI,202,12257.31
1061,2022/01/18,6857,Priya Kapoor,North,Amritsar,Clothing,Jacket,Jacket - Model 104,3,1533,30,Debit Card,416,908.23
1062,2023/06/30,2457,Sneha Patel,East,Ranchi,Beauty,Makeup,Makeup - Model 643,4,2770,6,Debit Card,92,1732.8
1063,2023/07/10,3075,Ananya Kapoor,North,Amritsar,Clothing,Jeans,Jeans - Model 708,3,2594,17,COD,111,2105.18
1064,2022/01/12,9254,Karan Sharma,North,Amritsar,Home,Decor,Decor - Model 803,3,12078,12,Credit Card,467,9465.93
1065,2022/07/10,7627,Ishita Iyer,West,Surat,Beauty,Makeup,Makeup - Model 472,5,1214,6,COD,256,957.15
1066,2023/04/25,8303,Rohan Gupta,East,Kolkata,Beauty,Haircare,Haircare - Model 683,5,1747,15,UPI,153,1267.93
1067,2022/01/16,2694,Karan Patel,East,Bhubaneswar,Home,Decor,Decor - Model 430,1,19912,27,Debit Card,317,10672.38
1068,2023/01/31,7819,Aarav Sharma,South,Kochi,Clothing,Jacket,Jacket - Model 300,4,4305,16,Credit Card,151,2860.87
1069,2023/02/15,1534,Ananya Reddy,South,Coimbatore,Clothing,Jacket,Jacket - Model 420,2,1382,2,COD,185,933.49
1070,2022/03/07,4777,Ishita Verma,North,Amritsar,Electronics,Smartwatch,Smartwatch - Model 541,3,64630,23,COD,290,37673.49
1071,2023/10/20,3327,Karan Sharma,North,Chandigarh,Clothing,Jeans,Jeans - Model 932,3,4962,14,Credit Card,482,3649.25
1072,2022/06/20,2202,Aarav Iyer,East,Guwahati,Electronics,Laptop,Laptop - Model 716,4,73492,22,Debit Card,407,42903.36
1073,2022/05/26,7912,Aditya Kapoor,West,Mumbai,Home,Kitchenware,Kitchenware - Model 160,4,15852,11,COD,67,10818.73
1074,2023/04/06,1305,Ishita Iyer,South,Kochi,Home,Decor,Decor - Model 508,5,9443,23,UPI,352,5943.12
1075,2022/06/12,7021,Ishita Reddy,West,Ahmedabad,Electronics,Laptop,Laptop - Model 771,1,58732,3,COD,336,48636.03
1076,2023/12/17,5506,Aarav Verma,East,Ranchi,Sports,Fitness Equipment,Fitness Equipment - Model 950,4,7922,5,COD,114,5492.93
1077,2022/02/19,5166,Karan Verma,South,Kochi,Beauty,Fragrance,Fragrance - Model 556,3,2404,2,Debit Card,86,1217.79
1078,2023/05/17,4080,Aarav Nair,West,Mumbai,Beauty,Haircare,Haircare - Model 632,3,440,7,Debit Card,458,282.59
1079,2022/04/18,7340,Ishita Mehta,East,Ranchi,Sports,Cricket Gear,Cricket Gear - Model 342,4,9014,11,COD,102,6480.97
1080,2022/03/05,3862,Rohan Sharma,North,Jaipur,Sports,Cricket Gear,Cricket Gear - Model 561,2,23303,26,UPI,411,13128.98
1081,2023/05/23,2062,Sneha Verma,West,Ahmedabad,Beauty,Makeup,Makeup - Model 191,1,2884,21,UPI,426,2174.45
1082,2022/01/11,9977,Aditya Gupta,East,Patna,Clothing,Jeans,Jeans - Model 119,3,2036,0,UPI,76,1758.62
1083,2023/07/17,4658,Aditya Singh,East,Ranchi,Clothing,Shirt,Shirt - Model 503,2,1489,24,UPI,350,826.35
1084,2023/08/13,3109,Sneha Sharma,West,Ahmedabad,Sports,Cricket Gear,Cricket Gear - Model 851,2,15729,20,UPI,316,13881.89
1085,2022/10/03,2422,Sneha Verma,West,Surat,Home,Decor,Decor - Model 728,3,8244,21,UPI,124,7110.59
1086,2023/07/23,7810,Karan Sharma,North,Lucknow,Home,Furniture,Furniture - Model 773,1,18937,29,COD,292,15429.23
1087,2023/11/06,7595,Aarav Gupta,West,Surat,Electronics,Headphones,Headphones - Model 204,4,17685,16,COD,331,13486.1
1088,2023/02/01,7154,Karan Mehta,South,Hyderabad,Home,Furniture,Furniture - Model 863,4,10336,22,Credit Card,218,8303.62
1089,2023/05/15,2432,Rohan Mehta,South,Chennai,Sports,Shoes,Shoes - Model 758,3,17949,1,UPI,210,13518.79
1090,2023/08/21,5900,Vivaan Nair,West,Mumbai,Home,Decor,Decor - Model 975,1,4672,14,Credit Card,78,3520.38
1091,2023/08/26,5519,Ananya Nair,West,Mumbai,Sports,Shoes,Shoes - Model 597,1,16169,7,UPI,66,13585.88
1092,2023/03/26,7533,Vivaan Verma,South,Bangalore,Home,Furniture,Furniture - Model 121,1,5256,10,UPI,103,4236.82
1093,2022/03/27,9332,Ishita Verma,North,Lucknow,Sports,Fitness Equipment,Fitness Equipment - Model 719,1,5636,17,UPI,408,3331.14
1094,2022/10/01,6676,Sneha Patel,East,Kolkata,Sports,Cycling,Cycling - Model 718,4,5411,18,Credit Card,419,3434.28
1095,2022/09/04,4162,Aarav Sharma,South,Coimbatore,Electronics,Headphones,Headphones - Model 244,5,12054,22,Debit Card,448,8251.94
1096,2022/03/14,9377,Priya Iyer,North,Chandigarh,Sports,Fitness Equipment,Fitness Equipment - Model 742,5,10800,12,Credit Card,443,8410.85
1097,2023/02/04,6241,Aarav Verma,South,Coimbatore,Home,Bedding,Bedding - Model 276,1,3884,7,Credit Card,403,3210.7
1098,2023/05/03,8969,Aarav Singh,East,Kolkata,Beauty,Makeup,Makeup - Model 926,4,1436,19,Credit Card,93,794.97
1099,2022/01/24,6935,Ishita Nair,West,Mumbai,Home,Kitchenware,Kitchenware - Model 867,2,9788,27,Credit Card,406,8124.65
1100,2023/06/20,1145,Aditya Patel,East,Ranchi,Clothing,Jacket,Jacket - Model 575,1,1653,26,UPI,226,1355.35
1101,2023/09/13,9942,Aarav Nair,South,Bangalore,Beauty,Haircare,Haircare - Model 194,4,4344,4,Credit Card,254,3112.77
1102,2023/08/07,4059,Aditya Sharma,South,Kochi,Clothing,Jacket,Jacket - Model 658,5,4590,10,COD,189,2564.88
1103,2023/12/17,1461,Ananya Singh,South,Chennai,Electronics,Smartwatch,Smartwatch - Model 480,1,68403,9,UPI,442,37160.02
1104,2023/11/16,1729,Rohan Gupta,North,Amritsar,Clothing,Jeans,Jeans - Model 721,2,4232,23,UPI,248,3362.24
1105,2023/10/01,8833,Neha Mehta,North,Jaipur,Home,Kitchenware,Kitchenware - Model 910,3,17288,10,Credit Card,179,13310.33
1106,2022/07/24,5272,Karan Reddy,East,Kolkata,Electronics,Mobile,Mobile - Model 898,2,41511,4,COD,454,28170.05
1107,2023/04/17,7005,Karan Nair,East,Patna,Beauty,Fragrance,Fragrance - Model 301,5,1286,22,Credit Card,89,744.14
1108,2023/08/03,1057,Vivaan Reddy,East,Ranchi,Beauty,Haircare,Haircare - Model 286,1,3903,10,Credit Card,495,2670.5
1109,2023/11/11,2774,Neha Verma,North,Jaipur,Beauty,Makeup,Makeup - Model 489,5,1284,13,COD,127,807.6
1110,2022/09/26,4674,Aarav Sharma,South,Kochi,Electronics,Smartwatch,Smartwatch - Model 454,2,9796,28,Credit Card,494,7647.3
1111,2022/10/12,3635,Ananya Sharma,East,Guwahati,Beauty,Haircare,Haircare - Model 779,1,4908,15,Debit Card,257,3854.3
1112,2023/03/06,7111,Priya Kapoor,East,Bhubaneswar,Home,Furniture,Furniture - Model 312,1,2537,7,Debit Card,263,1508.92
1113,2022/11/02,8378,Sneha Reddy,North,Jaipur,Home,Bedding,Bedding - Model 627,3,14216,30,UPI,459,12207.08
1114,2022/03/22,3184,Rohan Mehta,South,Chennai,Clothing,Kurti,Kurti - Model 471,3,892,16,UPI,324,730.37
1115,2023/10/21,2070,Vivaan Sharma,East,Ranchi,Beauty,Haircare,Haircare - Model 672,1,663,20,Debit Card,347,389.13
1116,2022/05/12,2200,Rohan Verma,West,Mumbai,Beauty,Haircare,Haircare - Model 231,4,534,20,UPI,55,441.4
1117,2022/07/04,6873,Aarav Patel,East,Ranchi,Beauty,Makeup,Makeup - Model 576,2,2025,3,Credit Card,367,1505.62
1118,2023/03/13,3896,Neha Gupta,East,Patna,Home,Furniture,Furniture - Model 925,1,15796,24,Credit Card,222,13762.72
1119,2022/08/01,2943,Sneha Iyer,South,Coimbatore,Sports,Fitness Equipment,Fitness Equipment - Model 184,4,5936,27,Credit Card,492,4370.45
1120,2022/06/26,6770,Sneha Reddy,North,Lucknow,Beauty,Haircare,Haircare - Model 256,5,2405,23,Credit Card,316,1364.01
1121,2022/11/10,3330,Rohan Nair,East,Ranchi,Clothing,Jacket,Jacket - Model 539,2,1505,17,COD,366,1022.83
1122,2023/12/20,3471,Aditya Sharma,West,Jaipur,Sports,Cycling,Cycling - Model 148,5,10867,10,Debit Card,263,5724.21
1123,2022/11/02,7457,Neha Nair,North,Amritsar,Beauty,Skincare,Skincare - Model 511,2,1737,3,Debit Card,250,1509.37
1124,2022/11/25,6389,Rohan Sharma,West,Mumbai,Home,Bedding,Bedding - Model 175,3,12801,20,Debit Card,407,6814.56
1125,2023/09/21,2599,Sneha Nair,South,Coimbatore,Electronics,Mobile,Mobile - Model 152,1,14349,6,COD,182,8427.42
1126,2022/06/13,3119,Ananya Verma,South,Kochi,Clothing,Jacket,Jacket - Model 759,5,990,24,COD,297,555.92
1127,2022/08/26,5569,Aarav Kapoor,South,Hyderabad,Beauty,Makeup,Makeup - Model 343,1,3628,28,UPI,466,2995.29
1128,2022/01/29,1631,Priya Iyer,West,Mumbai,Home,Decor,Decor - Model 930,2,10161,12,UPI,243,6640.3
1129,2022/01/06,7210,Neha Kapoor,West,Pune,Electronics,Laptop,Laptop - Model 490,3,18401,5,Credit Card,486,15381.23
1130,2023/09/23,6656,Priya Gupta,West,Pune,Home,Furniture,Furniture - Model 284,5,10270,24,COD,298,9238.22
1131,2022/04/22,9148,Ishita Singh,West,Surat,Home,Kitchenware,Kitchenware - Model 616,3,17901,27,COD,244,9240.92
1132,2023/06/10,7748,Rohan Iyer,South,Coimbatore,Beauty,Skincare,Skincare - Model 249,4,3839,8,Debit Card,73,3112.89
1133,2023/12/22,1181,Priya Singh,South,Chennai,Sports,Fitness Equipment,Fitness Equipment - Model 975,4,22311,21,COD,389,18139.85
1134,2022/08/31,3534,Aarav Iyer,South,Coimbatore,Home,Furniture,Furniture - Model 291,2,9463,14,COD,209,6580.54
1135,2022/10/16,5450,Ananya Nair,West,Ahmedabad,Electronics,Headphones,Headphones - Model 960,4,8103,24,COD,355,4360.53
1136,2023/06/30,5650,Aditya Verma,North,Chandigarh,Clothing,Jeans,Jeans - Model 551,3,3514,25,Credit Card,459,2718.39
1137,2023/10/24,4176,Priya Kapoor,South,Kochi,Beauty,Haircare,Haircare - Model 637,3,1767,15,UPI,349,1051.83
1138,2022/02/20,2627,Aditya Verma,West,Surat,Home,Decor,Decor - Model 352,4,13570,26,UPI,50,6878.86
1139,2023/08/03,9299,Aditya Singh,North,Lucknow,Beauty,Fragrance,Fragrance - Model 382,2,3030,14,Credit Card,253,2679
1140,2023/09/25,9612,Karan Iyer,North,Delhi,Beauty,Haircare,Haircare - Model 955,4,596,23,UPI,193,405.63
1141,2022/09/27,7825,Ananya Mehta,East,Guwahati,Electronics,Headphones,Headphones - Model 929,4,75406,24,COD,306,43096.55
1142,2023/12/31,1587,Vivaan Verma,East,Kolkata,Beauty,Makeup,Makeup - Model 377,1,947,9,Credit Card,147,685.09
1143,2023/08/29,9352,Ishita Nair,North,Chandigarh,Sports,Shoes,Shoes - Model 894,4,10460,0,UPI,131,5688.19
1144,2023/03/04,1621,Aarav Reddy,North,Lucknow,Sports,Fitness Equipment,Fitness Equipment - Model 177,3,23884,6,UPI,135,16252.37
1145,2022/10/31,2786,Sneha Reddy,West,Mumbai,Clothing,Jacket,Jacket - Model 784,2,4980,5,Debit Card,418,3162.26
1146,2023/12/26,7267,Neha Singh,West,Jaipur,Home,Kitchenware,Kitchenware - Model 363,2,9871,3,COD,134,5389.43
1147,2023/12/25,1222,Karan Singh,West,Ahmedabad,Home,Furniture,Furniture - Model 314,4,5641,29,Debit Card,147,5057.49
1148,2023/07/14,6525,Rohan Reddy,East,Ranchi,Clothing,Shirt,Shirt - Model 244,2,1421,18,COD,316,1198.56
1149,2023/09/12,7419,Sneha Nair,West,Surat,Sports,Cricket Gear,Cricket Gear - Model 977,3,23286,27,Credit Card,446,18669.34
1150,2022/07/11,8051,Vivaan Patel,West,Surat,Sports,Cycling,Cycling - Model 570,1,11096,28,Credit Card,81,6369.68
1151,2023/01/02,8520,Ananya Singh,West,Mumbai,Beauty,Fragrance,Fragrance - Model 102,3,4805,18,Credit Card,281,2544.06
1152,2022/10/25,8335,Rohan Sharma,South,Kochi,Home,Bedding,Bedding - Model 662,5,19149,14,COD,135,12300.36
1153,2023/04/08,5234,Ananya Kapoor,South,Coimbatore,Home,Kitchenware,Kitchenware - Model 102,4,16788,8,Debit Card,415,14450.49
1154,2022/07/16,7123,Ishita Reddy,South,Coimbatore,Beauty,Makeup,Makeup - Model 438,2,4943,15,Credit Card,485,3040.1
1155,2023/01/11,8615,Vivaan Nair,East,Bhubaneswar,Electronics,Headphones,Headphones - Model 838,1,53123,11,Debit Card,471,33348.44
1156,2023/01/11,9071,Karan Singh,North,Jaipur,Sports,Shoes,Shoes - Model 858,4,5791,5,Credit Card,431,5102.29
1157,2022/09/16,7077,Ananya Patel,East,Kolkata,Home,Furniture,Furniture - Model 550,4,4221,4,Debit Card,480,3502.94
1158,2023/05/28,7037,Rohan Gupta,West,Pune,Electronics,Smartwatch,Smartwatch - Model 376,1,68076,14,Debit Card,149,49874.79
1159,2022/09/28,1983,Aarav Patel,West,Jaipur,Sports,Cricket Gear,Cricket Gear - Model 775,1,22600,7,COD,471,18623.74
1160,2023/07/22,8869,Neha Mehta,South,Hyderabad,Home,Bedding,Bedding - Model 196,3,15033,26,Debit Card,199,13373.52
1161,2022/07/09,5961,Ananya Verma,East,Guwahati,Electronics,Laptop,Laptop - Model 732,2,70466,24,Credit Card,189,60804.42
1162,2023/01/30,3564,Priya Gupta,North,Lucknow,Home,Furniture,Furniture - Model 124,1,3675,23,Debit Card,161,3104.63
1163,2022/09/19,4246,Ananya Iyer,South,Bangalore,Clothing,Jacket,Jacket - Model 222,3,3501,12,Credit Card,161,2243.96
1164,2022/03/06,9495,Karan Patel,North,Lucknow,Clothing,Shirt,Shirt - Model 832,3,4523,8,Credit Card,236,3186.93
1165,2022/12/21,4534,Ananya Kapoor,West,Pune,Home,Kitchenware,Kitchenware - Model 786,5,1607,16,Credit Card,290,845.51
1166,2023/02/08,7136,Priya Gupta,North,Jaipur,Beauty,Makeup,Makeup - Model 120,2,2933,7,UPI,477,1794.2
1167,2023/11/07,5425,Aditya Kapoor,South,Bangalore,Beauty,Skincare,Skincare - Model 847,1,2831,17,UPI,101,2481.26
1168,2023/08/29,6672,Aditya Iyer,North,Lucknow,Sports,Shoes,Shoes - Model 175,3,4677,29,Credit Card,258,3879.39
1169,2022/06/29,5706,Aditya Nair,South,Coimbatore,Home,Furniture,Furniture - Model 606,4,9754,18,UPI,129,7180.45
1170,2022/10/26,1094,Aarav Verma,East,Patna,Beauty,Haircare,Haircare - Model 892,2,2810,2,Credit Card,68,2202.39
1171,2023/10/01,8466,Aarav Patel,East,Bhubaneswar,Electronics,Headphones,Headphones - Model 579,3,57251,0,Credit Card,176,32467.1
1172,2022/07/03,8324,Rohan Patel,East,Ranchi,Home,Decor,Decor - Model 215,2,11591,22,COD,370,8619.23
1173,2023/07/07,1099,Ishita Nair,North,Lucknow,Electronics,Mobile,Mobile - Model 304,4,44602,20,Credit Card,58,27912.15
1174,2023/05/03,8010,Priya Iyer,East,Kolkata,Beauty,Skincare,Skincare - Model 545,5,3226,17,Debit Card,256,1952.94
1175,2022/09/23,7725,Sneha Patel,South,Bangalore,Home,Bedding,Bedding - Model 899,1,10067,4,UPI,266,7726.06
1176,2022/09/30,8791,Ishita Sharma,West,Pune,Home,Decor,Decor - Model 664,1,1184,23,Debit Card,155,726.02
1177,2023/12/11,5767,Priya Reddy,West,Surat,Beauty,Skincare,Skincare - Model 140,4,2603,20,COD,178,1335.39
1178,2023/03/12,1464,Sneha Mehta,East,Guwahati,Clothing,Jacket,Jacket - Model 889,2,1959,11,Debit Card,482,1515.57
1179,2023/07/28,6637,Ananya Reddy,South,Coimbatore,Home,Bedding,Bedding - Model 167,3,10451,9,UPI,359,5911.49
1180,2022/06/01,9394,Ananya Singh,North,Amritsar,Electronics,Smartwatch,Smartwatch - Model 803,3,60563,7,UPI,459,38943.8
1181,2022/01/06,2592,Aarav Sharma,South,Bangalore,Electronics,Mobile,Mobile - Model 517,3,68067,20,Debit Card,400,55661.38
1182,2022/10/24,3427,Rohan Verma,East,Patna,Clothing,Jeans,Jeans - Model 649,2,2446,15,Debit Card,333,1961.78
1183,2023/02/19,8190,Ananya Reddy,North,Chandigarh,Electronics,Laptop,Laptop - Model 867,3,70235,12,Debit Card,479,37542.11
1184,2022/01/20,3154,Ananya Sharma,North,Lucknow,Sports,Fitness Equipment,Fitness Equipment - Model 834,3,13617,25,UPI,58,11400.3
1185,2022/09/05,5163,Ananya Iyer,North,Jaipur,Beauty,Haircare,Haircare - Model 593,3,3672,9,COD,305,2622.62
1186,2023/06/28,5157,Neha Gupta,East,Guwahati,Beauty,Fragrance,Fragrance - Model 354,3,3803,15,COD,173,2339.83
1187,2023/10/22,9119,Rohan Gupta,North,Jaipur,Beauty,Makeup,Makeup - Model 767,3,2310,22,Credit Card,435,1898.47
1188,2022/09/11,9331,Priya Verma,North,Jaipur,Clothing,Kurti,Kurti - Model 905,4,1173,26,COD,85,701.58
1189,2023/08/10,4891,Priya Mehta,East,Bhubaneswar,Sports,Cycling,Cycling - Model 488,4,6153,14,UPI,420,3871.72
1190,2023/02/04,5584,Ishita Verma,East,Ranchi,Clothing,Kurti,Kurti - Model 111,2,4254,30,Debit Card,466,3693.19
1191,2023/01/11,7280,Karan Patel,South,Bangalore,Sports,Fitness Equipment,Fitness Equipment - Model 297,3,24449,15,COD,190,13423.71
1192,2022/09/21,7305,Rohan Mehta,South,Chennai,Clothing,Kurti,Kurti - Model 562,4,4954,19,COD,483,3369.03
1193,2023/09/26,3278,Aditya Nair,East,Kolkata,Electronics,Mobile,Mobile - Model 936,4,55619,7,UPI,485,37620.02
1194,2022/02/13,5484,Ishita Gupta,East,Kolkata,Beauty,Haircare,Haircare - Model 875,1,1883,20,Debit Card,399,1077.14
1195,2022/09/05,8465,Aarav Singh,South,Kochi,Clothing,Jeans,Jeans - Model 979,1,675,30,UPI,360,370.62
1196,2023/09/13,6183,Sneha Kapoor,South,Bangalore,Sports,Shoes,Shoes - Model 487,5,20070,22,COD,146,15941.32
1197,2022/12/01,9127,Rohan Gupta,North,Chandigarh,Electronics,Smartwatch,Smartwatch - Model 801,5,70920,16,UPI,339,50163.14
1198,2022/07/16,7977,Priya Patel,West,Surat,Sports,Fitness Equipment,Fitness Equipment - Model 661,3,3792,2,UPI,442,2940.92
1199,2023/08/20,9091,Ishita Singh,South,Hyderabad,Beauty,Haircare,Haircare - Model 137,2,3238,15,Credit Card,462,2869.77
1200,2022/07/05,5094,Neha Sharma,South,Kochi,Electronics,Laptop,Laptop - Model 227,4,24304,11,UPI,294,21754.32
