Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Sub_Category,Product_Name,Quantity,Price,Discount,Payment_Mode,Shipping_Cost,Cost_Price,Revenue,Profit
854,2022/10/12,9348,Aditya Iyer,South,Hyderabad,Clothing,Kurti,Kurti - Model 290,2,4050,21,Debit Card,193,3104.47,6399.0,-2.9399999999996
855,2022/09/24,9887,Aditya Singh,North,Chandigarh,Clothing,Shirt,Shirt - Model 334,2,2259,2,UPI,120,1789.07,4427.64,729.5000000000005
856,2022/05/24,9108,Sneha Verma,East,Kolkata,Home,Bedding,Bedding - Model 998,1,7337,2,COD,363,3987.48,7190.26,2839.78
857,2023/01/09,9974,Aarav Singh,North,Chandigarh,Sports,Cycling,Cycling - Model 223,3,19495,25,COD,374,11756.56,43863.75,8220.07
858,2022/04/04,6976,Priya Iyer,South,Chennai,Home,Bedding,Bedding - Model 319,4,6869,21,Credit Card,389,4823.56,21706.04,2022.7999999999993
859,2023/02/11,4832,Priya Nair,East,Guwahati,Electronics,Mobile,Mobile - Model 350,2,25950,27,Credit Card,88,22152.76,37887.0,-6506.519999999997
860,2023/10/13,8264,Ananya Kapoor,West,Mumbai,Beauty,Makeup,Makeup - Model 498,4,342,19,Debit Card,427,172.1,1108.0800000000002,-7.319999999999823
861,2023/05/21,9774,Aarav Sharma,East,Ranchi,Beauty,Skincare,Skincare - Model 953,1,3231,28,UPI,65,2263.23,2326.3199999999997,-1.9100000000003092
862,2022/06/27,1895,Karan Gupta,East,Guwahati,Clothing,Shirt,Shirt - Model 979,5,4408,21,Credit Card,308,2236.67,17411.600000000002,5920.250000000002
863,2022/07/28,7683,Priya Mehta,West,Ahmedabad,Clothing,Jacket,Jacket - Model 463,4,3679,1,Credit Card,135,2247.18,14568.84,5445.120000000001
864,2022/03/28,8491,Aditya Singh,South,Chennai,Home,Bedding,Bedding - Model 592,4,5628,22,UPI,427,3814.04,17559.36,1876.2000000000007
865,2022/12/01,6948,Ananya Verma,East,Guwahati,Electronics,Smartwatch,Smartwatch - Model 361,5,22597,7,UPI,379,18985.71,105076.04999999999,9768.5
866,2022/02/18,8583,Karan Iyer,South,Hyderabad,Beauty,Skincare,Skincare - Model 475,5,638,3,Debit Card,237,566.85,3094.2999999999997,23.049999999999727
867,2022/09/05,9925,Aarav Gupta,East,Guwahati,Clothing,Jeans,Jeans - Model 281,5,3600,1,UPI,175,2089.61,17820.0,7196.949999999999
868,2022/07/07,3193,Aarav Sharma,East,Bhubaneswar,Beauty,Skincare,Skincare - Model 245,1,1952,16,COD,461,1126.72,1639.6799999999998,51.95999999999981
869,2023/09/19,5110,Karan Sharma,North,Lucknow,Home,Furniture,Furniture - Model 786,4,14727,21,Credit Card,384,11135.95,46537.32,1609.5199999999968
870,2022/06/01,5801,Priya Kapoor,South,Coimbatore,Beauty,Makeup,Makeup - Model 467,2,558,1,Debit Card,401,373.23,1104.84,-42.62000000000012
871,2022/11/01,4077,Karan Kapoor,South,Coimbatore,Beauty,Skincare,Skincare - Model 932,2,1839,23,COD,386,1515.25,2832.06,-584.44
872,2023/10/15,7161,Vivaan Kapoor,North,Amritsar,Home,Decor,Decor - Model 829,3,15234,0,COD,89,13344.34,45702.0,5579.979999999996
873,2022/10/31,1952,Karan Reddy,West,Mumbai,Clothing,Shirt,Shirt - Model 262,1,1419,18,COD,104,1275.22,1163.5800000000002,-215.63999999999987
874,2022/10/10,7445,Aarav Reddy,West,Mumbai,Home,Kitchenware,Kitchenware - Model 896,4,3722,13,Credit Card,127,1870.67,12952.56,5342.879999999999
875,2022/11/11,7812,Ishita Iyer,West,Ahmedabad,Home,Furniture,Furniture - Model 881,5,10673,20,Credit Card,459,6614.17,42692.0,9162.150000000001
876,2022/02/02,1866,Vivaan Gupta,East,Patna,Beauty,Haircare,Haircare - Model 563,3,772,28,UPI,328,592.98,1667.52,-439.4200000000001
877,2023/09/02,5342,Aditya Kapoor,South,Kochi,Beauty,Skincare,Skincare - Model 181,5,3573,9,UPI,354,2721.5,16257.150000000001,2295.6500000000015
878,2023/08/06,6637,Neha Reddy,South,Kochi,Beauty,Haircare,Haircare - Model 293,3,2770,18,COD,350,1411.37,6814.200000000001,2230.090000000001
879,2023/09/06,3208,Ananya Verma,East,Ranchi,Beauty,Fragrance,Fragrance - Model 158,1,1444,7,Debit Card,421,902.38,1342.9199999999998,19.53999999999985
880,2022/04/29,7264,Aarav Mehta,South,Chennai,Electronics,Headphones,Headphones - Model 523,1,10501,1,UPI,325,7748.41,10395.99,2322.58
881,2023/09/21,4985,Karan Verma,West,Pune,Home,Furniture,Furniture - Model 140,1,15512,23,COD,215,10437.35,11944.24,1291.8899999999994
882,2023/07/24,2441,Vivaan Patel,South,Hyderabad,Electronics,Mobile,Mobile - Model 707,2,77615,19,COD,451,40604.97,125736.3,44075.36
883,2022/06/20,5453,Ananya Nair,South,Hyderabad,Electronics,Mobile,Mobile - Model 352,3,36590,4,Credit Card,391,22019.73,105379.2,38929.009999999995
884,2023/09/13,9717,Ananya Iyer,East,Ranchi,Clothing,Jacket,Jacket - Model 432,3,1244,14,UPI,488,923.03,3209.52,-47.570000000000164
885,2023/11/30,1837,Sneha Patel,East,Ranchi,Home,Decor,Decor - Model 779,1,11914,26,Debit Card,320,7092.86,8816.36,1403.500000000001
886,2022/01/19,6182,Neha Mehta,East,Kolkata,Electronics,Mobile,Mobile - Model 627,2,59642,10,Credit Card,334,50069.28,107355.6,6883.040000000008
887,2023/01/16,7762,Ananya Kapoor,North,Delhi,Beauty,Haircare,Haircare - Model 705,4,1768,22,COD,370,1486.41,5516.16,-799.4800000000005
888,2023/08/09,6379,Neha Nair,East,Patna,Beauty,Haircare,Haircare - Model 851,4,1286,0,COD,228,852.12,5144.0,1507.52
889,2022/11/14,2551,Sneha Verma,South,Coimbatore,Electronics,Headphones,Headphones - Model 528,1,18867,17,Debit Card,346,12514.45,15659.609999999999,2799.159999999998
890,2023/09/07,8095,Neha Kapoor,North,Jaipur,Home,Kitchenware,Kitchenware - Model 452,2,18550,16,Debit Card,287,12841.75,31164.0,5193.5
891,2022/12/06,7332,Aarav Mehta,North,Chandigarh,Beauty,Skincare,Skincare - Model 932,5,4990,3,UPI,323,3547.25,24201.5,6142.25
892,2023/09/04,3934,Aditya Patel,West,Surat,Clothing,Shirt,Shirt - Model 858,3,4556,16,COD,174,3539.23,11481.119999999999,689.4299999999985
893,2022/10/13,6176,Karan Gupta,West,Pune,Clothing,Jacket,Jacket - Model 230,2,3938,12,Credit Card,101,3109.0,6930.88,611.8800000000001
894,2023/08/05,5564,Rohan Reddy,South,Kochi,Electronics,Smartwatch,Smartwatch - Model 235,4,50489,20,Credit Card,273,33415.41,161564.80000000002,27630.160000000003
895,2022/02/15,6890,Priya Verma,South,Chennai,Electronics,Smartwatch,Smartwatch - Model 989,4,10098,19,COD,499,8138.06,32717.52,-333.72000000000116
896,2023/12/29,6862,Sneha Mehta,North,Chandigarh,Home,Bedding,Bedding - Model 795,2,10218,16,UPI,99,5634.08,17166.239999999998,5799.079999999998
897,2022/08/03,4069,Vivaan Patel,West,Jaipur,Electronics,Laptop,Laptop - Model 637,4,67529,30,UPI,71,60759.41,189081.19999999998,-54027.44000000003
898,2022/11/19,7215,Ishita Reddy,South,Chennai,Clothing,Kurti,Kurti - Model 531,5,4946,27,UPI,73,3418.31,18052.899999999998,888.3499999999985
899,2023/03/25,8403,Sneha Nair,West,Surat,Electronics,Mobile,Mobile - Model 830,3,46998,7,COD,216,29581.97,131124.41999999998,42162.50999999998
900,2022/08/08,8311,Aarav Verma,North,Chandigarh,Electronics,Smartwatch,Smartwatch - Model 853,1,27467,19,Credit Card,117,19517.62,22248.27,2613.6500000000015
901,2023/06/02,9202,Sneha Iyer,West,Ahmedabad,Home,Decor,Decor - Model 295,1,3213,5,UPI,362,2078.96,3052.35,611.3899999999999
902,2023/12/10,1732,Priya Reddy,West,Jaipur,Sports,Shoes,Shoes - Model 406,4,20911,3,Credit Card,313,12588.8,81134.68,30466.479999999996
903,2022/09/26,1888,Aditya Sharma,East,Kolkata,Beauty,Fragrance,Fragrance - Model 684,5,4893,30,Debit Card,264,3042.95,17125.5,1646.75
904,2023/05/04,6870,Aarav Verma,East,Ranchi,Home,Bedding,Bedding - Model 879,5,9121,20,COD,352,7975.23,36484.0,-3744.149999999994
905,2023/10/14,2789,Rohan Verma,North,Chandigarh,Beauty,Makeup,Makeup - Model 301,3,4973,26,Credit Card,92,2743.48,11040.06,2717.619999999999
906,2022/11/17,3356,Vivaan Verma,North,Jaipur,Clothing,Jeans,Jeans - Model 774,5,2037,19,Debit Card,477,1348.97,8249.85,1028.0
907,2022/02/18,9191,Priya Verma,West,Mumbai,Electronics,Smartwatch,Smartwatch - Model 866,4,16502,23,COD,302,10012.27,50826.16,10475.080000000002
908,2023/09/05,3785,Priya Nair,North,Chandigarh,Beauty,Skincare,Skincare - Model 633,2,927,6,Debit Card,94,800.48,1742.76,47.799999999999955
909,2022/07/13,4175,Aditya Verma,West,Jaipur,Electronics,Laptop,Laptop - Model 296,3,38191,10,Credit Card,447,28327.05,103115.7,17687.550000000003
910,2022/06/16,8482,Sneha Gupta,North,Amritsar,Sports,Cycling,Cycling - Model 861,2,7083,10,COD,412,4676.25,12749.4,2984.8999999999996
911,2022/11/05,2373,Vivaan Kapoor,West,Surat,Clothing,Shirt,Shirt - Model 114,1,1007,17,Debit Card,146,806.66,835.81,-116.85000000000002
912,2022/12/30,8610,Rohan Reddy,North,Jaipur,Clothing,Kurti,Kurti - Model 949,3,517,19,Credit Card,55,304.03,1256.3100000000002,289.22000000000025
913,2022/03/18,3630,Ananya Patel,West,Mumbai,Sports,Shoes,Shoes - Model 703,1,1384,4,UPI,129,1146.71,1328.6399999999999,52.929999999999836
914,2022/01/17,6882,Karan Verma,West,Surat,Home,Bedding,Bedding - Model 642,3,19040,4,COD,58,13677.22,54835.2,13745.54
915,2022/04/30,6330,Ananya Verma,West,Mumbai,Clothing,Shirt,Shirt - Model 491,3,1147,28,Credit Card,94,850.81,2477.52,-168.90999999999985
916,2023/02/19,7211,Ananya Patel,South,Kochi,Electronics,Headphones,Headphones - Model 195,1,30338,10,Debit Card,324,21844.37,27304.2,5135.830000000002
917,2023/08/07,3487,Vivaan Nair,East,Kolkata,Clothing,Jeans,Jeans - Model 114,2,1586,8,COD,476,1121.77,2918.2400000000002,198.70000000000027
918,2023/12/22,8544,Ananya Kapoor,East,Bhubaneswar,Clothing,Jacket,Jacket - Model 161,2,4243,21,Credit Card,149,3341.14,6703.9400000000005,-127.33999999999924
919,2022/10/16,9432,Aarav Mehta,East,Patna,Home,Bedding,Bedding - Model 779,1,13436,12,COD,383,9957.15,11823.68,1483.5300000000007
920,2023/06/18,2084,Neha Sharma,South,Coimbatore,Sports,Fitness Equipment,Fitness Equipment - Model 410,4,17179,16,Debit Card,350,8926.9,57721.439999999995,21663.839999999997
921,2023/08/05,6005,Vivaan Iyer,South,Bangalore,Home,Kitchenware,Kitchenware - Model 454,5,16771,20,UPI,397,13474.16,67084.0,-683.8000000000029
922,2023/11/21,7302,Neha Kapoor,South,Hyderabad,Sports,Fitness Equipment,Fitness Equipment - Model 977,2,16831,13,Credit Card,281,15003.41,29285.94,-1001.880000000001
923,2022/06/18,3665,Karan Iyer,West,Ahmedabad,Electronics,Mobile,Mobile - Model 179,4,26550,25,UPI,204,20023.09,79650.0,-646.3600000000006
924,2023/09/11,6663,Ishita Mehta,South,Bangalore,Beauty,Fragrance,Fragrance - Model 280,4,1820,11,Debit Card,422,1116.18,6479.2,1592.4799999999996
925,2022/05/25,1041,Sneha Sharma,East,Bhubaneswar,Clothing,Jeans,Jeans - Model 910,5,917,9,Debit Card,457,589.15,4172.35,769.6000000000004
926,2023/03/04,1717,Vivaan Iyer,West,Surat,Beauty,Haircare,Haircare - Model 358,5,3555,30,Debit Card,430,1923.61,12442.5,2394.4500000000007
927,2023/07/03,5466,Ishita Reddy,West,Ahmedabad,Beauty,Makeup,Makeup - Model 839,2,3576,9,Credit Card,250,2245.32,6508.320000000001,1767.6800000000003
928,2023/01/29,8312,Karan Sharma,South,Hyderabad,Electronics,Smartwatch,Smartwatch - Model 305,3,22776,18,Debit Card,320,16523.99,56028.96000000001,6136.990000000005
929,2022/03/13,8593,Aditya Patel,North,Chandigarh,Sports,Cycling,Cycling - Model 241,2,5368,16,Credit Card,318,3818.4,9018.24,1063.4399999999996
930,2023/07/18,8942,Priya Patel,West,Ahmedabad,Beauty,Makeup,Makeup - Model 994,5,4863,7,Debit Card,425,4323.25,22612.949999999997,571.6999999999971
931,2023/08/09,1118,Vivaan Verma,South,Chennai,Beauty,Skincare,Skincare - Model 263,3,3834,3,COD,414,2399.84,11156.94,3543.42
932,2022/06/30,5489,Ishita Nair,South,Coimbatore,Sports,Fitness Equipment,Fitness Equipment - Model 972,3,20510,19,COD,484,17275.05,49839.3,-2469.8499999999913
933,2022/03/20,1323,Karan Sharma,South,Kochi,Sports,Shoes,Shoes - Model 527,2,18274,3,Debit Card,91,15124.89,35451.56,5110.779999999999
934,2023/08/12,8115,Rohan Singh,East,Kolkata,Sports,Cycling,Cycling - Model 622,1,16829,21,Credit Card,95,11029.02,13294.91,2170.8899999999994
935,2022/09/23,7212,Neha Sharma,North,Lucknow,Home,Furniture,Furniture - Model 655,2,13773,30,Debit Card,97,7017.73,19282.199999999997,5149.739999999998
936,2023/12/14,4160,Karan Sharma,West,Mumbai,Clothing,Jacket,Jacket - Model 426,1,1050,13,COD,363,566.72,913.5,-16.220000000000027
937,2023/05/14,5147,Aarav Nair,East,Ranchi,Sports,Cycling,Cycling - Model 112,1,19836,6,UPI,178,16138.51,18645.84,2329.33
938,2022/06/18,6259,Rohan Reddy,West,Mumbai,Clothing,Jacket,Jacket - Model 992,1,2815,26,COD,360,1962.98,2083.1,-239.8800000000001
939,2023/11/29,3349,Sneha Singh,North,Jaipur,Home,Bedding,Bedding - Model 220,5,10237,3,UPI,427,6980.98,49649.45,14317.550000000003
940,2022/12/15,3264,Ananya Mehta,South,Bangalore,Electronics,Mobile,Mobile - Model 611,4,5823,14,Credit Card,240,4149.89,20031.12,3191.5599999999977
941,2023/08/27,6691,Priya Iyer,South,Kochi,Beauty,Haircare,Haircare - Model 794,5,4356,10,UPI,143,3744.46,19602.0,736.7000000000007
942,2023/09/18,6445,Aarav Kapoor,East,Patna,Clothing,Shirt,Shirt - Model 560,3,4694,7,Debit Card,307,3201.85,13096.259999999998,3183.709999999999
943,2023/07/09,6225,Neha Singh,West,Ahmedabad,Clothing,Jeans,Jeans - Model 873,1,3191,1,COD,182,2764.18,3159.09,212.9100000000003
944,2022/03/28,5719,Ananya Iyer,South,Hyderabad,Sports,Cricket Gear,Cricket Gear - Model 551,1,20700,13,UPI,88,13503.36,18009.0,4417.639999999999
945,2023/12/24,2124,Priya Sharma,East,Patna,Sports,Shoes,Shoes - Model 876,1,18353,19,Debit Card,401,11732.75,14865.93,2732.1800000000003
946,2022/09/25,9566,Priya Gupta,North,Amritsar,Electronics,Laptop,Laptop - Model 176,4,43422,20,COD,82,37323.88,138950.4,-10427.119999999995
947,2022/07/12,1965,Vivaan Patel,West,Jaipur,Beauty,Fragrance,Fragrance - Model 897,3,3430,22,Credit Card,244,2978.95,8026.200000000001,-1154.6499999999978
948,2023/04/11,6943,Vivaan Sharma,South,Chennai,Clothing,Shirt,Shirt - Model 176,5,4232,12,Credit Card,176,3341.18,18620.8,1738.9000000000015
949,2023/01/08,4929,Priya Patel,North,Delhi,Electronics,Headphones,Headphones - Model 185,2,61974,7,Credit Card,273,46322.31,115271.64,22354.020000000004
950,2022/07/21,9054,Karan Sharma,South,Hyderabad,Clothing,Jeans,Jeans - Model 954,5,512,12,UPI,280,345.43,2252.8,245.6500000000001
951,2022/01/30,7938,Karan Sharma,East,Ranchi,Beauty,Makeup,Makeup - Model 245,2,554,21,COD,193,338.74,875.32,4.840000000000032
952,2022/01/23,9554,Vivaan Gupta,West,Ahmedabad,Electronics,Mobile,Mobile - Model 313,4,13672,4,Credit Card,256,10489.53,52500.479999999996,10286.359999999993
953,2023/03/01,1460,Rohan Iyer,East,Bhubaneswar,Beauty,Fragrance,Fragrance - Model 894,4,525,26,Credit Card,375,451.25,1554.0,-626.0
954,2022/02/09,9924,Ananya Kapoor,West,Mumbai,Sports,Cricket Gear,Cricket Gear - Model 761,2,20230,13,UPI,105,15818.33,35200.2,3458.5399999999972
955,2022/06/16,5198,Neha Verma,East,Kolkata,Clothing,Shirt,Shirt - Model 295,2,3300,1,COD,73,2333.12,6534.0,1794.7600000000002
956,2022/07/15,4504,Vivaan Gupta,East,Ranchi,Sports,Fitness Equipment,Fitness Equipment - Model 324,4,17267,27,UPI,121,11930.39,50419.64,2577.0800000000017
957,2022/06/28,5595,Priya Reddy,South,Hyderabad,Beauty,Fragrance,Fragrance - Model 107,5,4213,18,Debit Card,354,3004.69,17273.300000000003,1895.8500000000022
958,2023/07/02,7113,Vivaan Verma,West,Surat,Beauty,Haircare,Haircare - Model 932,2,914,16,UPI,481,557.97,1535.52,-61.42000000000007
959,2023/04/29,9308,Priya Mehta,West,Ahmedabad,Electronics,Laptop,Laptop - Model 935,2,5565,12,Credit Card,272,4348.68,9794.4,825.039999999999
960,2023/03/14,3894,Neha Iyer,East,Guwahati,Clothing,Jacket,Jacket - Model 557,1,3056,23,Debit Card,193,2092.99,2353.12,67.13000000000011
961,2023/05/11,2873,Ishita Iyer,East,Bhubaneswar,Sports,Cycling,Cycling - Model 742,4,10840,4,Debit Card,310,6388.79,41625.6,15760.439999999999
962,2023/06/25,8881,Karan Sharma,West,Surat,Beauty,Haircare,Haircare - Model 586,2,325,5,UPI,344,249.31,617.5,-225.12
963,2022/06/29,2811,Aarav Kapoor,South,Chennai,Sports,Fitness Equipment,Fitness Equipment - Model 491,5,10550,18,UPI,224,6636.83,43255.0,9846.849999999999
964,2023/03/11,8348,Sneha Sharma,West,Pune,Beauty,Fragrance,Fragrance - Model 487,2,2818,8,Credit Card,173,1611.28,5185.12,1789.56
965,2023/02/04,6163,Aditya Reddy,North,Jaipur,Beauty,Skincare,Skincare - Model 482,3,1695,14,UPI,155,1318.59,4373.1,262.33000000000084
966,2022/08/05,3711,Priya Mehta,West,Pune,Clothing,Kurti,Kurti - Model 421,5,1672,22,Debit Card,203,1423.47,6520.8,-799.5500000000002
967,2023/05/29,3283,Ishita Patel,East,Bhubaneswar,Clothing,Kurti,Kurti - Model 603,5,1926,28,Credit Card,316,1251.03,6933.599999999999,362.4499999999998
968,2023/03/28,8784,Priya Reddy,East,Guwahati,Clothing,Jeans,Jeans - Model 989,3,2869,16,Debit Card,194,2337.06,7229.88,24.699999999999818
969,2022/06/17,9870,Sneha Sharma,South,Kochi,Beauty,Fragrance,Fragrance - Model 248,3,2308,20,COD,179,1665.54,5539.200000000001,363.58000000000084
970,2022/01/24,1941,Karan Verma,West,Jaipur,Home,Kitchenware,Kitchenware - Model 678,5,9886,22,UPI,398,8552.52,38555.4,-4605.200000000004
971,2023/03/13,5724,Aditya Reddy,North,Delhi,Electronics,Headphones,Headphones - Model 731,4,31893,6,COD,67,16273.65,119917.68,54756.079999999994
972,2022/12/30,5133,Vivaan Kapoor,West,Surat,Home,Bedding,Bedding - Model 708,4,1659,13,Debit Card,496,886.77,5773.32,1730.2399999999998
973,2022/09/08,6620,Vivaan Singh,East,Bhubaneswar,Beauty,Skincare,Skincare - Model 369,5,3328,30,Debit Card,363,2512.68,11648.0,-1278.3999999999996
974,2023/10/21,6027,Karan Patel,West,Pune,Home,Kitchenware,Kitchenware - Model 676,5,16352,25,COD,463,14461.8,61320.0,-11452.0
975,2023/02/21,7089,Aditya Sharma,North,Chandigarh,Sports,Cycling,Cycling - Model 119,1,7161,2,Credit Card,275,6353.2,7017.78,389.5799999999999
976,2023/12/19,3197,Ishita Sharma,South,Coimbatore,Sports,Fitness Equipment,Fitness Equipment - Model 693,4,15678,23,Credit Card,306,13382.16,48288.24,-5546.4000000000015
977,2023/09/28,6093,Ishita Mehta,West,Surat,Electronics,Smartwatch,Smartwatch - Model 781,4,68720,20,Credit Card,459,45111.69,219904.0,38998.23999999999
978,2023/08/04,2371,Karan Kapoor,North,Delhi,Sports,Fitness Equipment,Fitness Equipment - Model 341,2,20866,19,UPI,237,16550.89,33802.920000000006,464.1400000000067
979,2023/08/03,2600,Ishita Singh,East,Patna,Clothing,Jacket,Jacket - Model 664,3,4424,29,Credit Card,108,3600.56,9423.119999999999,-1486.5600000000013
980,2023/01/11,9520,Rohan Sharma,East,Guwahati,Home,Bedding,Bedding - Model 769,3,13013,27,COD,406,11492.67,28498.469999999998,-6385.5400000000045
981,2022/09/04,7910,Aditya Iyer,West,Mumbai,Electronics,Smartwatch,Smartwatch - Model 857,1,56332,6,Credit Card,340,39426.41,52952.079999999994,13185.669999999991
982,2023/09/16,5939,Ishita Verma,North,Amritsar,Clothing,Kurti,Kurti - Model 186,1,3404,19,Debit Card,275,2412.63,2757.2400000000002,69.61000000000013
983,2022/12/06,9289,Vivaan Iyer,North,Lucknow,Clothing,Jeans,Jeans - Model 850,3,547,18,Debit Card,73,370.56,1345.6200000000001,160.94000000000005
984,2023/02/16,7982,Sneha Kapoor,East,Bhubaneswar,Electronics,Smartwatch,Smartwatch - Model 253,4,55634,1,Credit Card,133,35082.0,220310.63999999998,79849.63999999998
985,2022/05/04,9466,Aditya Mehta,North,Lucknow,Beauty,Skincare,Skincare - Model 228,4,2795,17,UPI,397,1814.53,9279.4,1624.2799999999997
986,2023/10/26,4856,Rohan Nair,East,Bhubaneswar,Home,Furniture,Furniture - Model 223,2,2558,19,Credit Card,383,1564.51,4143.96,631.94
987,2022/07/02,1992,Ananya Patel,West,Mumbai,Beauty,Fragrance,Fragrance - Model 325,4,1168,21,Debit Card,467,886.66,3690.88,-322.75999999999976
988,2022/11/12,7227,Aarav Iyer,South,Hyderabad,Home,Bedding,Bedding - Model 515,5,18952,11,COD,146,10711.96,84336.4,30630.6
989,2022/03/02,5828,Rohan Reddy,North,Chandigarh,Clothing,Kurti,Kurti - Model 982,3,4817,24,COD,476,3421.53,10982.76,242.17000000000007
990,2022/04/24,7594,Ananya Gupta,North,Lucknow,Sports,Cricket Gear,Cricket Gear - Model 953,2,23900,11,Debit Card,398,17636.68,42542.0,6870.639999999999
991,2022/08/17,4220,Sneha Mehta,South,Coimbatore,Home,Furniture,Furniture - Model 403,2,9638,9,Debit Card,94,6919.44,17541.16,3608.2800000000007
992,2023/07/18,6710,Rohan Iyer,South,Hyderabad,Home,Kitchenware,Kitchenware - Model 740,2,6709,30,COD,335,3845.86,9392.599999999999,1365.8799999999983
993,2023/08/21,2167,Vivaan Kapoor,North,Lucknow,Sports,Cycling,Cycling - Model 562,3,8941,21,Credit Card,457,4968.08,21190.170000000002,5828.930000000002
994,2022/05/10,8097,Rohan Singh,South,Kochi,Electronics,Smartwatch,Smartwatch - Model 685,1,11187,4,COD,127,9974.45,10739.52,638.0699999999997
995,2023/02/01,2780,Rohan Reddy,West,Jaipur,Sports,Shoes,Shoes - Model 575,5,17804,5,Debit Card,191,10596.09,84569.0,31397.550000000003
996,2022/03/11,4535,Aarav Reddy,South,Hyderabad,Sports,Cycling,Cycling - Model 493,1,19582,21,Debit Card,431,10765.56,15469.78,4273.220000000001
997,2022/07/04,4458,Sneha Iyer,South,Bangalore,Beauty,Fragrance,Fragrance - Model 713,4,2535,19,UPI,148,1773.52,8213.4,971.3199999999997
998,2023/10/07,3779,Ishita Singh,West,Ahmedabad,Clothing,Jacket,Jacket - Model 918,2,1862,19,COD,53,1493.66,3016.44,-23.88000000000011
999,2022/01/16,1711,Rohan Reddy,East,Patna,Home,Bedding,Bedding - Model 160,1,19068,3,UPI,415,11539.16,18495.96,6541.799999999999
1000,2022/10/24,5875,Ananya Iyer,North,Chandigarh,Clothing,Shirt,Shirt - Model 592,3,3209,17,Credit Card,348,1904.92,7990.41,1927.6499999999996
1001,2023/10/13,3103,Aditya Singh,South,Hyderabad,Electronics,Mobile,Mobile - Model 718,1,54789,24,UPI,231,47795.65,41639.64,-6387.010000000002
1002,2022/01/01,3538,Karan Iyer,West,Pune,Sports,Cricket Gear,Cricket Gear - Model 962,1,16043,4,COD,260,12923.25,15401.279999999999,2218.029999999999
1003,2022/08/02,8983,Sneha Iyer,South,Hyderabad,Beauty,Skincare,Skincare - Model 726,3,635,29,Credit Card,461,532.19,1352.55,-705.0200000000002
1004,2022/08/06,8753,Aarav Reddy,South,Chennai,Clothing,Shirt,Shirt - Model 784,3,1293,0,Debit Card,172,865.87,3879.0,1109.3899999999999
1005,2023/11/01,9351,Vivaan Patel,South,Coimbatore,Beauty,Skincare,Skincare - Model 278,5,2642,16,Credit Card,333,1620.84,11096.4,2659.2
1006,2023/10/31,9393,Vivaan Reddy,West,Mumbai,Home,Bedding,Bedding - Model 155,5,5182,10,Credit Card,265,2963.35,23319.0,8237.25
1007,2022/11/15,8564,Aarav Iyer,West,Surat,Clothing,Jeans,Jeans - Model 554,3,4647,22,UPI,117,3371.28,10873.98,643.1399999999994
1008,2023/07/10,4010,Rohan Sharma,West,Ahmedabad,Sports,Cricket Gear,Cricket Gear - Model 894,4,19317,28,COD,243,12297.94,55632.96,6198.199999999997
1009,2023/07/31,9390,Aarav Nair,North,Amritsar,Clothing,Kurti,Kurti - Model 354,1,3770,9,COD,365,2506.55,3430.7000000000003,559.1500000000001
1010,2023/09/09,8601,Vivaan Verma,West,Surat,Sports,Cycling,Cycling - Model 944,3,17694,27,Credit Card,178,11384.38,38749.86,4418.720000000001
1011,2023/04/08,6370,Sneha Nair,North,Delhi,Sports,Shoes,Shoes - Model 865,2,20435,20,Credit Card,434,15342.49,32696.0,1577.0200000000004
1012,2022/07/19,2709,Vivaan Iyer,East,Kolkata,Home,Furniture,Furniture - Model 451,3,1641,6,COD,373,1408.12,4627.62,30.26000000000022
1013,2023/11/28,2976,Sneha Nair,West,Ahmedabad,Sports,Fitness Equipment,Fitness Equipment - Model 570,1,7098,5,Credit Card,162,5200.61,6743.099999999999,1380.4899999999998
1014,2022/08/06,1575,Aarav Gupta,West,Surat,Electronics,Smartwatch,Smartwatch - Model 878,1,69285,25,Debit Card,142,35630.58,51963.75,16191.169999999998
1015,2022/01/03,6855,Rohan Singh,South,Kochi,Beauty,Makeup,Makeup - Model 323,1,4041,1,COD,363,2054.64,4000.59,1582.9500000000003
1016,2022/12/16,9253,Neha Iyer,North,Chandigarh,Electronics,Headphones,Headphones - Model 652,1,27102,11,Debit Card,359,14912.92,24120.78,8848.859999999999
1017,2022/01/25,3375,Aarav Kapoor,North,Chandigarh,Electronics,Smartwatch,Smartwatch - Model 646,3,59748,25,Debit Card,203,49400.93,134433.0,-13972.790000000008
1018,2023/09/10,7225,Aditya Gupta,West,Ahmedabad,Beauty,Makeup,Makeup - Model 813,4,3231,4,COD,74,2302.8,12407.039999999999,3121.8399999999983
1019,2023/07/19,3484,Aditya Singh,East,Kolkata,Beauty,Fragrance,Fragrance - Model 387,2,1240,13,UPI,278,1110.56,2157.6,-341.52
1020,2022/03/27,8350,Aditya Nair,East,Patna,Clothing,Shirt,Shirt - Model 580,4,1680,11,UPI,310,1124.39,5980.8,1173.2399999999998
1021,2023/06/24,5662,Sneha Gupta,West,Jaipur,Clothing,Jacket,Jacket - Model 568,1,3538,30,UPI,112,2535.27,2476.6,-170.67000000000007
1022,2023/05/01,8058,Aditya Nair,West,Mumbai,Clothing,Kurti,Kurti - Model 542,1,2814,19,UPI,279,2018.69,2279.34,-18.34999999999991
